,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
310,0.2233423257134743,0.31788975312817036,0.21104277520558357,0.11673382820784729,0.3205741626794258,0.10168087847371327,0.037089971883786314,0.05705765407554672,0.4424242424242424,0.23841617523167669,0.017599130907115693,0.23643033946251768,0.016585779578758897,0.00836387136298604,0.14790767243430666,0.05150659416589059,0.026313131313131313,0.14468649365410116,0.21962064501604095,0.02647071016956179,0.16648879402347916,0.3872601279317698,0.15194979829672794,0.07321569012976799,0.3376477580400185,0.07898438940148055,0.0632188498402556,0.1972852233676976,0.3788685196136409,0.09536927718745902
32,0.4751289696625491,0.4825836996956374,0.4768848040909405,0.320593849416755,0.6054888507718696,0.39942334826084297,0.5663074039362699,0.5979125248508946,0.6000000000000001,0.2919123841617526,0.1772225239905848,0.22935820367751059,0.15275879941572826,0.11389284233411406,0.22283033620015635,0.2145582359479677,0.1273232323232323,0.21064595567342298,0.18486519952721336,0.1022345673894117,0.46069014585556733,0.5349147121535183,0.4267642810896957,0.28480141565080613,0.6090602918840387,0.3188190664687448,0.4463258785942492,0.6347079037800688,0.38734476641040805,0.19532992260264997
546,0.15802924889961667,0.22455191072032465,0.14871121553451738,0.0769459172852598,0.37654599620835966,0.09373658057787865,0.023711340206185566,0.02731113320079523,0.41666666666666674,0.25379106992417877,0.035813869273945316,0.13410537482319662,0.02822409649908119,0.011520401645131286,0.18264948839106637,0.037514645357046295,0.025555555555555554,0.10409168403106649,0.10860021387966452,0.059118610339538157,0.11810743507648525,0.25986140724946694,0.10314258678221028,0.04908081006685017,0.37859076801162256,0.05930863191392341,0.03501597444089457,0.0818213058419244,0.21998817267888826,0.12429489702216978
340,0.35207534667991863,0.23097734190057484,0.3480063575426716,0.2111134676564157,0.4051638530287985,0.2899208637506902,0.1876054358013121,0.20989065606361826,0.4303030303030304,0.2982308340353834,0.08604019554589898,0.0907001414427157,0.09046788861141217,0.04732554099940605,0.0973586701567121,0.21238020848980085,0.09696969696969696,0.23546126160257624,0.1526425395395959,0.08561695894310628,0.31092138029171124,0.2529317697228146,0.303750186762289,0.16636354699174205,0.3845341081687908,0.30057921238757757,0.2999201277955272,0.48591065292096225,0.293317563571851,0.21382657746294115
415,0.23233470585451282,0.3875549543456206,0.22527814249188038,0.12313891834570519,0.407149950347567,0.18962026869517207,0.05986410496719775,0.10830019880715706,0.4843434343434343,0.27253580454928406,0.05909831613253665,0.18626237623762376,0.05527022569853462,0.023772968894168453,0.2781384913485399,0.21238020848980085,0.041161616161616156,0.17571509755635537,0.2068160072043676,0.04757956414189573,0.18214158662397728,0.4048507462686568,0.17271776482892576,0.08299744396382223,0.47170309714059305,0.1857069398763959,0.09297124600638978,0.2839518900343643,0.29765424797949935,0.12114653023743938
263,0.4083960433527379,0.32702062901589435,0.3884320364867667,0.26091198303287383,0.2326442177484878,0.11281516471382125,0.09861761949390815,0.14150099403578528,0.24595959595959604,0.094144903117102,0.04283903675538656,0.1411333097595474,0.03661122367243085,0.028722557798124014,0.03783526532277254,0.051469041968335995,0.033106060606060604,0.09801098692934267,0.03163167670400181,0.015553528737061763,0.3550337958022056,0.523720682302772,0.32616166143732256,0.19745379473063313,0.24585617116819652,0.14883914971233422,0.1805111821086262,0.2944329896907217,0.22038241671594716,0.08690804145349601
502,0.2630981116001703,0.22353736895502196,0.2588625526915901,0.1411664899257688,0.5702807619391532,0.27335746273234773,0.1388940955951265,0.16297216699801192,0.445959595959596,0.34035383319292345,0.052942241535397415,0.1623939179632249,0.0381190218159544,0.02183048872054061,0.27157765917666654,0.10077507735752697,0.06502525252525251,0.21992801666982384,0.28322170315753925,0.05476555698354132,0.20064034151547494,0.25,0.18058668260371535,0.09014942980731418,0.5734002509410288,0.14340600168815673,0.1508785942492013,0.28903780068728524,0.3134240094618569,0.13341204250295163
429,0.27161720857589094,0.26919174839364224,0.25699675212493955,0.1517709437963945,0.2376997381962626,0.07925894116925342,0.03284910965323336,0.09120278330019882,0.20151515151515154,0.1154170176916598,0.06659424225964147,0.11567362093352195,0.06370447156386938,0.03070239335970624,0.1911819696094095,0.07125905007961067,0.013593434343434341,0.1065163856791059,0.16207013001632237,0.00985310172325636,0.20953397367484883,0.2382729211087421,0.191543403555954,0.0987023200943767,0.23529023311100844,0.06671129609686527,0.027707667731629394,0.1241237113402062,0.11827321111768185,0.034172897809261416
260,0.6308391310521084,0.5867433209333783,0.6157832907193699,0.4854718981972428,0.4276428635912251,0.2742776516778112,0.355904404873477,0.46386679920477136,0.38080808080808093,0.12131423757371529,0.10363932645301466,0.14869165487977365,0.08622720633275222,0.08505448283333146,0.11319985042662403,0.10160122570372818,0.05345959595959596,0.15504830460314453,0.06948274891653065,0.03445130798888935,0.5834222696549269,0.7233475479744137,0.557248866975447,0.4076877703499803,0.5350987254837218,0.2592484792036557,0.302555910543131,0.5831615120274914,0.3126355213877391,0.16364948183130007
247,0.27966302238629376,0.14879945891105845,0.28443093082717164,0.15639448568398728,0.3156991965333574,0.3534139009876695,0.32193064667291466,0.1978131212723658,0.2707070707070707,0.2975989890480202,0.032953105196451206,0.01768033946251768,0.07708618008764076,0.01783346220942178,0.1287690791039195,0.4030702676720642,0.206010101010101,0.2595188482667172,0.0672313840265661,0.23009687271119217,0.2298114549982213,0.15138592750533053,0.27187608944668556,0.11155623279591033,0.3581192630258206,0.5409960124574322,0.6171725239616614,0.536426116838488,0.2117090479006506,0.41164895710350263
315,0.2607316957735813,0.24146094014203578,0.24462718540529338,0.14341463414634148,0.29322018597093086,0.05815594135329121,0.010480318650421743,0.031923459244532805,0.07828282828282829,0.1425863521482731,0.021763534311062822,0.07843440594059405,0.013664420675682042,0.010997426213769942,0.10929054628276166,0.005707934028299333,0.006616161616161615,0.06421670770979351,0.08510159284065964,0.015518980694553847,0.19245819992885094,0.20495735607675913,0.16967976492853232,0.08823240267400707,0.25906359373968163,0.021577359296019248,0.015479233226837063,0.09567010309278351,0.06938695052237337,0.04394595303686216
60,0.15093000141984947,0.17483936422049373,0.1434593324580195,0.07143160127253446,0.5486142457344045,0.1878105637690939,0.025398313027179004,0.06411530815109344,0.8499999999999999,0.413647851727043,0.14640593880137606,0.23886138613861385,0.12038825802195732,0.05195760910574936,0.1971988985960499,0.06562622044642052,0.019356060606060606,0.155199848456147,0.4776833455282265,0.17475090861351797,0.10992529348986124,0.14472281449893393,0.09686737387320088,0.045074714903657095,0.3719870567258799,0.06924353115813371,0.017316293929712463,0.0886254295532646,0.3926670609107038,0.1650268922996196
214,0.341189833877609,0.47683462969225554,0.33916108078225427,0.19817603393425243,0.3791640335831002,0.3411447150481566,0.26124648547328955,0.32117296222664016,0.5934343434343434,0.3026537489469252,0.11196813326090893,0.32814710042432815,0.13084860764265185,0.0451962838860063,0.31162253118944827,0.26172379607654644,0.09313131313131313,0.3082023110437583,0.5221478021050262,0.13381147824164283,0.31768054073283525,0.6084754797441366,0.3216793665023158,0.15387829335430592,0.5595324572409694,0.36732931668461544,0.2990415335463259,0.6089347079037801,0.622708456534595,0.3119506755870392
151,0.05859245586634482,0.37166046668921193,0.06551033100684134,0.025620360551431604,0.37392795883361923,0.3408379853996688,0.30951265229615743,0.10775347912524852,0.586868686868687,0.687657961246841,0.029694006880318667,0.35400459688826025,0.02289968430476371,0.006365358107426626,0.3643131522588979,0.3898518941328447,0.19578282828282828,0.19359727221064596,0.2139922327911296,0.3760623523071183,0.04133760227676986,0.4717484008528785,0.038199113501668436,0.015876917027133307,0.6064188073697416,0.3916814622929825,0.42979233226837066,0.27075601374570446,0.3463433865562784,0.6136691591237047
66,0.11756353826494392,0.382144064930673,0.11277727869532173,0.05340402969247082,0.4673648099665975,0.17897674989264462,0.05089034676663542,0.07475149105367793,0.3318181818181818,0.4008003369839932,0.0447582835415535,0.36483380480905236,0.04254817886255478,0.013817758004325753,0.2993847095217051,0.1148947036380569,0.04328282828282828,0.1767948475089979,0.2097709236224461,0.11546646766994184,0.08822483102098899,0.5207889125799574,0.0827730464664575,0.035759929217459685,0.5522683748266524,0.13496521815059523,0.07517571884984026,0.2239518900343643,0.2588212103291938,0.24314574314574317
141,0.4320602016186284,0.2820426107541427,0.4236749360790547,0.2839872746553552,0.402455538503205,0.2893074044537145,0.22134489222118087,0.2953777335984095,0.40454545454545454,0.2636899747262007,0.21488321564367188,0.2147719236209335,0.17792018093577727,0.12565978953974424,0.17190740048271405,0.12863880794304086,0.07744949494949495,0.2210645955673423,0.15292396015084142,0.08772438953608888,0.4265385983635718,0.3531449893390193,0.3914039543801982,0.25752064490758947,0.3977415307402759,0.1904609443975512,0.22380191693290735,0.41786941580756015,0.24186871673565946,0.17407844680571954
39,0.30758672914004453,0.3757186337504227,0.3082717158454842,0.1763308589607635,0.4420872077277241,0.32550150297527763,0.24906279287722585,0.2703280318091451,0.33333333333333326,0.29970513900589735,0.03675538656527249,0.05109618104667611,0.03712952928426707,0.021886521802472178,0.12421388992759289,0.15124523087091057,0.07699494949494949,0.2390604281113847,0.08285022795069509,0.07919102303663475,0.27036641764496616,0.37313432835820903,0.2833308431694806,0.13645300825796303,0.5932113847982565,0.3834347197562845,0.4017571884984026,0.7759450171821306,0.24482554701360149,0.34146661419388696
61,0.07652988783188985,0.3811295231653703,0.07511574873885701,0.03321314952279958,0.6470163401643043,0.21547757806269555,0.07029053420805997,0.046018886679920476,0.3878787878787878,0.37089300758214017,0.08933550606554408,0.37721004243281475,0.08179804928615181,0.021643711780768703,0.3473161777203657,0.22056658755670386,0.07575757575757575,0.17539306686872513,0.36145663308380704,0.07438884512803504,0.05816435432230521,0.4003198294243071,0.058020817769809274,0.021800039323633502,0.6123621475269099,0.13826391516527445,0.0718929712460064,0.0954639175257732,0.277350680070964,0.14482487209759937
271,0.20393771593544413,0.11261413594859648,0.19653099302052385,0.10371155885471899,0.4126568565496073,0.17391571069259554,0.0764995313964386,0.13692842942345926,0.3580808080808081,0.26832350463353016,0.028571428571428574,0.03737181753889675,0.01917730763793997,0.011893955524675101,0.16177720365774892,0.06735362153393218,0.032373737373737374,0.16762644440234892,0.12717397422187204,0.06640824730870751,0.1561721807186055,0.11087420042643925,0.13875192987698587,0.06692390876917027,0.42679786039754347,0.11973299958281186,0.1018370607028754,0.3006872852233677,0.23023851764242065,0.16515807424898338
290,0.3516020635146008,0.33885694961109225,0.36099785778453464,0.21527041357370097,0.315428365080798,0.45463468498865106,0.31911902530459224,0.32813121272365803,0.3303030303030303,0.46251053074978943,0.2786891182328444,0.3115717821782178,0.16976864722235316,0.13131913081483307,0.20562939796716184,0.7821972541833148,0.25151515151515147,0.5249100208372798,0.4627680531322114,0.7588546632947778,0.2789043045179651,0.2694562899786781,0.25544100801832764,0.1430642941407786,0.18926236544938252,0.21335778249944215,0.17731629392971246,0.35085910652920965,0.13936526710033514,0.21612226157680708
512,0.3038004638175021,0.3655732160973959,0.30993020523806236,0.175270413573701,0.5233366434955313,0.3911416477516717,0.33856607310215553,0.4061630218687873,0.5333333333333334,0.49052232518955363,0.10106826000362121,0.12606082036775107,0.11006926447721813,0.05018322817791624,0.12581160553421492,0.15319794514374982,0.08717171717171718,0.2526993748816063,0.1290032081949682,0.10745132180810635,0.3016720028459623,0.4701492537313433,0.3132128094028587,0.16201337003539124,0.5694380241695833,0.34763415509697204,0.40782747603833874,0.7048109965635739,0.39818647742952895,0.36639118457300274
