,날짜,번호,앨범번호,앨범이름,가수,가수번호,노래제목,장르,좋아요,태그
0,20210708,33650732,10644247,Windy,전소연,1050107,Psycho,R&B/Soul,"4,869",#인기순위 #일간순위 #R&B/Soul
0,20210708,33011180,10507546,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,771375,나랑 같이 걸을래 (바른연애 길잡이 X 적재),인디음악,"105,939",#인기순위 #일간순위 #인디음악
0,20210708,3894276,2148596,오래된 노래,스탠딩 에그,467880,오래된 노래,인디음악,"230,046",#인기순위 #일간순위 #인디음악
0,20210708,32224166,10359126,너의 번호를 누르고,#안녕,1024489,너의 번호를 누르고 (Prod. 영화처럼),인디음악,"80,699",#인기순위 #일간순위 #인디음악
0,20210708,32438894,10399190,어떻게 지내,오반 (OVAN),925515,어떻게 지내 (Prod. By VAN.C),인디음악,"161,871",#인기순위 #일간순위 #인디음악
0,20210708,33601086,10632920,허리춤,오반 (OVAN),925515,허리춤,인디음악,"17,376",#인기순위 #일간순위 #인디음악
0,20210708,31853557,10294603,Red Moon : To You My Light,마크툽 (MAKTUB),566431,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),인디음악,"240,417",#인기순위 #일간순위 #인디음악
0,20210708,33347390,10577197,이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)),CHEEZE (치즈),597191,이렇게 좋아해 본 적이 없어요,인디음악,"47,318",#인기순위 #일간순위 #인디음악
0,20210708,30773554,10117789,Downtown Baby,블루 (BLOO),980594,Downtown Baby,인디음악,"189,046",#인기순위 #일간순위 #인디음악
0,20210708,32570501,10425277,서면역에서,순순희,2136895,서면역에서,인디음악,"53,215",#인기순위 #일간순위 #인디음악
0,20210708,33476728,10606892,5.2 (Feat. 이수현),10CM,468244,서울의 잠 못 이루는 밤 (Feat. 이수현),인디음악,"32,918",#인기순위 #일간순위 #인디음악
0,20210708,31151836,10179508,Take,숀 (SHAUN),510242,Way Back Home,인디음악,"314,644",#인기순위 #일간순위 #인디음악
0,20210708,31093710,10170069,Red Diary Page.2,볼빨간사춘기,792022,여행,인디음악,"257,364",#인기순위 #일간순위 #인디음악
0,20210708,33643255,10642902,Red Moon : Indigo Ecstasy,마크툽 (MAKTUB),566431,쪽빛 황홀 (Indigo Ecstasy) (Feat.XenomiX),인디음악,"3,396",#인기순위 #일간순위 #인디음악
0,20210708,31666417,10260858,전설,잔나비,772253,주저하는 연인들을 위해,인디음악,"294,040",#인기순위 #일간순위 #인디음악
0,20210708,33462463,10604113,#0055b7,숀 (SHAUN),510242,닫힌엔딩 (Closed Ending),인디음악,"24,311",#인기순위 #일간순위 #인디음악
0,20210708,30514366,10078176,Moonlight,멜로망스,839732,선물,인디음악,"309,490",#인기순위 #일간순위 #인디음악
0,20210708,32906021,10486085,Red Moon : Ode To The Stars,"마크툽 (MAKTUB) , 이라온",566431 827439,별을 담은 시 (Ode To The Stars),인디음악,"46,941",#인기순위 #일간순위 #인디음악
0,20210708,30290580,10044071,FINE,적재,771375,별 보러 가자,인디음악,"124,074",#인기순위 #일간순위 #인디음악
0,20210708,33043504,10514407,잔나비 소곡집 l,잔나비,772253,가을밤에 든 생각,인디음악,"76,633",#인기순위 #일간순위 #인디음악
0,20210708,33334097,10574133,Red Moon : Full Bloom (滿開),마크툽 (MAKTUB),566431,비로소 너에게 도착했다 (Full Bloom),인디음악,"18,798",#인기순위 #일간순위 #인디음악
0,20210708,32059630,10331499,조금 취했어,임재현,2087273,조금 취했어 (Prod. 2soo),인디음악,"108,959",#인기순위 #일간순위 #인디음악
0,20210708,30611680,10093077,4.0,10CM,468244,폰서트,인디음악,"174,305",#인기순위 #일간순위 #인디음악
0,20210708,30657311,10100191,Red Diary Page.1,볼빨간사춘기,792022,나의 사춘기에게,인디음악,"262,245",#인기순위 #일간순위 #인디음악
0,20210708,8119658,2676167,두 번째 이야기,에이치코드 (H:CODE),946910,꿈속에 너 (Feat. 전상근),인디음악,"88,692",#인기순위 #일간순위 #인디음악
0,20210708,5466962,2290452,3.0,10CM,468244,스토커,인디음악,"233,414",#인기순위 #일간순위 #인디음악
0,20210708,31960759,10313133,서툰 이별을 하려해,윤토벤,1758459,서툰 이별을 하려해 (Feat.전상근),인디음악,"58,101",#인기순위 #일간순위 #인디음악
0,20210708,32583036,10427559,사춘기집Ⅱ 꽃 본 나비,볼빨간사춘기,792022,나비와 고양이 (feat.백현 (BAEKHYUN)),인디음악,"160,115",#인기순위 #일간순위 #인디음악
0,20210708,32509043,10412552,Life Like 18,JAEHA (재하),2862839,안았어야해 (Feat. Futuristic Swaver),인디음악,"19,392",#인기순위 #일간순위 #인디음악
0,20210708,32915886,10488222,축하해,오반 (OVAN),925515,축하해 (Prod. By VAN.C),인디음악,"43,363",#인기순위 #일간순위 #인디음악
0,20210708,9620469,2707131,Full Album RED PLANET,볼빨간사춘기,792022,우주를 줄게,인디음악,"274,468",#인기순위 #일간순위 #인디음악
0,20210708,8298724,2702242,MONKEY HOTEL,잔나비,772253,뜨거운 여름밤은 가고 남은 건 볼품없지만,인디음악,"148,297",#인기순위 #일간순위 #인디음악
0,20210708,31709523,10268898,사춘기집Ⅰ 꽃기운,볼빨간사춘기,792022,"나만, 봄",인디음악,"165,094",#인기순위 #일간순위 #인디음악
0,20210708,32650659,10440301,어떻게 지내 (답가),런치,2746396,어떻게 지내 (답가),인디음악,"57,366",#인기순위 #일간순위 #인디음악
0,20210708,33293837,10565776,좋아해.. (바른연애 길잡이 X 죠지),죠지,790830,좋아해.. (바른연애 길잡이 X 죠지),인디음악,"27,521",#인기순위 #일간순위 #인디음악
0,20210708,30163110,10024816,Full Album RED PLANET 'Hidden Track',볼빨간사춘기,792022,좋다고 말해,인디음악,"211,807",#인기순위 #일간순위 #인디음악
0,20210708,32282389,10369830,Red Moon : Happiness,마크툽 (MAKTUB),566431,마음이 말하는 행복 (Happiness) (Feat.이라온),인디음악,"62,760",#인기순위 #일간순위 #인디음악
0,20210708,32085144,10336518,있어줘요,장덕철,829211,있어줘요,인디음악,"78,911",#인기순위 #일간순위 #인디음악
0,20210708,31576009,10245121,이 노래가 클럽에서 나온다면,우디 (Woody),673033,이 노래가 클럽에서 나온다면,인디음악,"123,752",#인기순위 #일간순위 #인디음악
0,20210708,8124417,2676884,3.2,10CM,468244,봄이 좋냐??,인디음악,"168,116",#인기순위 #일간순위 #인디음악
0,20210708,30276635,10042193,오늘도 그대만,T.P RETRO (타디스 프로젝트舊),1461577,오늘도 그대만 (Feat. 정동원),인디음악,"95,644",#인기순위 #일간순위 #인디음악
0,20210708,30657307,10100191,Red Diary Page.1,볼빨간사춘기,792022,썸 탈꺼야,인디음악,"196,143",#인기순위 #일간순위 #인디음악
0,20210708,32038651,10327581,Two Five,볼빨간사춘기,792022,워커홀릭,인디음악,"138,121",#인기순위 #일간순위 #인디음악
0,20210708,31709524,10268898,사춘기집Ⅰ 꽃기운,볼빨간사춘기,792022,별 보러 갈래?,인디음악,"103,604",#인기순위 #일간순위 #인디음악
0,20210708,5694902,2318247,CHEEZE 1.5집 Plain,CHEEZE (치즈),597191,Madeleine Love,인디음악,"156,954",#인기순위 #일간순위 #인디음악
0,20210708,3620493,2038488,Lo9ve3r4s,정준일,242988,안아줘,인디음악,"218,498",#인기순위 #일간순위 #인디음악
0,20210708,33509109,10612956,큰일이다,순순희,2136895,큰일이다,인디음악,"4,099",#인기순위 #일간순위 #인디음악
0,20210708,31920854,10306224,비오는 날 뭐해,하은,2297933,비오는 날 뭐해,인디음악,"51,162",#인기순위 #일간순위 #인디음악
0,20210708,30383949,10057570,23,혁오 (HYUKOH),785589,TOMBOY,인디음악,"180,418",#인기순위 #일간순위 #인디음악
0,20210708,9620473,2707131,Full Album RED PLANET,볼빨간사춘기,792022,나만 안되는 연애,인디음악,"196,782",#인기순위 #일간순위 #인디음악
0,20210708,30260502,10039982,니가 보고싶은 밤,윤딴딴,756963,니가 보고싶은 밤,인디음악,"121,265",#인기순위 #일간순위 #인디음악
0,20210708,8083210,2671475,her,스트레이 (The Stray),752627,"너, 너",인디음악,"51,871",#인기순위 #일간순위 #인디음악
0,20210708,5385974,2282505,20,혁오 (HYUKOH),785589,위잉위잉,인디음악,"201,662",#인기순위 #일간순위 #인디음악
0,20210708,30468654,10070846,남이 될 수 있을까,"스무살 , 볼빨간사춘기",714975 792022,남이 될 수 있을까,인디음악,"182,975",#인기순위 #일간순위 #인디음악
0,20210708,32556676,10422586,Red Moon : SUPERNOVA,마크툽 (MAKTUB),566431,너를 그린 우주 (Insomnia2020) (Feat. 이라온),인디음악,"43,525",#인기순위 #일간순위 #인디음악
0,20210708,31470006,10229387,행복,오반 (OVAN),925515,행복,인디음악,"115,761",#인기순위 #일간순위 #인디음악
0,20210708,31575782,10245069,네 번째 이야기,에이치코드 (H:CODE),946910,그대 없는 밤에 (Feat. 전상근),인디음악,"40,278",#인기순위 #일간순위 #인디음악
0,20210708,33628470,10638877,이제와서,탑현,2893700,이제와서,인디음악,"2,600",#인기순위 #일간순위 #인디음악
0,20210708,4451155,2233048,반오십,윤딴딴,756963,겨울을 걷는다,인디음악,"124,649",#인기순위 #일간순위 #인디음악
0,20210708,30611679,10093077,4.0,10CM,468244,pet,인디음악,"68,003",#인기순위 #일간순위 #인디음악
0,20210708,4848555,2278294,봉춤을 추네,잔나비,772253,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,인디음악,"105,105",#인기순위 #일간순위 #인디음악
0,20210708,3136472,1166956,1.0,10CM,468244,사랑은 은하수 다방에서,인디음악,"75,588",#인기순위 #일간순위 #인디음악
0,20210708,33629513,10639155,"다시,꽃이 피는 봄날에",윤토벤,1758459,"다시,꽃이 피는 봄날에 (feat. 윤도)",인디음악,"1,592",#인기순위 #일간순위 #인디음악
0,20210708,31164090,10181438,The Fairy Tale,멜로망스,839732,동화,인디음악,"112,517",#인기순위 #일간순위 #인디음악
0,20210708,8194007,2683581,When I Begin,오왠 (O.WHEN),968452,오늘,인디음악,"115,908",#인기순위 #일간순위 #인디음악
0,20210708,8155478,2680986,Half Album RED ICKLE,볼빨간사춘기,792022,심술,인디음악,"141,730",#인기순위 #일간순위 #인디음악
0,20210708,31591571,10247794,그대가 살아서,정동원,1461621,그대가 살아서,인디음악,"41,680",#인기순위 #일간순위 #인디음악
0,20210708,30086173,10013929,LIFE IS BEAUTY FULL,문문 (MoonMoon),927668,비행운,인디음악,"208,261",#인기순위 #일간순위 #인디음악
0,20210708,33374274,10583442,안아줘,오반 (OVAN),925515,안아줘 (Prod. VAN.C),인디음악,"15,364",#인기순위 #일간순위 #인디음악
0,20210708,420424,29678,Espresso,델리스파이스,100099,고백,인디음악,"111,279",#인기순위 #일간순위 #인디음악
0,20210708,31263577,10196980,4.1,10CM,468244,매트리스,인디음악,"94,784",#인기순위 #일간순위 #인디음악
0,20210708,30444666,10066921,TEAM BABY,검정치마,276166,나랑 아니면,인디음악,"90,979",#인기순위 #일간순위 #인디음악
0,20210708,31835421,10291606,대충 입고 나와,우디 (Woody),673033,대충 입고 나와,인디음악,"56,253",#인기순위 #일간순위 #인디음악
0,20210708,4399703,2226707,보고싶었어요,정준일,242988,고백,인디음악,"109,358",#인기순위 #일간순위 #인디음악
0,20210708,31624517,10253396,바라봐줘요,죠지,790830,바라봐줘요,인디음악,"55,649",#인기순위 #일간순위 #인디음악
0,20210708,2627301,842655,시소,뜨거운 감자,101871,고백,인디음악,"72,984",#인기순위 #일간순위 #인디음악
0,20210708,31914848,10305070,인사,멜로망스,839732,인사,인디음악,"80,463",#인기순위 #일간순위 #인디음악
0,20210708,32334447,10379668,진인사대천명(盡人事待天命),호미들,2754623,진인사대천명,인디음악,"9,512",#인기순위 #일간순위 #인디음악
0,20210708,3472354,1328152,Lucky,스탠딩 에그,467880,Little Star,인디음악,"127,035",#인기순위 #일간순위 #인디음악
0,20210708,32194058,10354663,하루,적재,771375,잘 지내,인디음악,"51,818",#인기순위 #일간순위 #인디음악
0,20210708,30657308,10100191,Red Diary Page.1,볼빨간사춘기,792022,Blue,인디음악,"135,032",#인기순위 #일간순위 #인디음악
0,20210708,31148026,10178996,웃으며,"문성욱 , 임재현",1285827 2087273,웃으며,인디음악,"45,949",#인기순위 #일간순위 #인디음악
0,20210708,33149395,10536271,붙잡고 싶어도,#안녕,1024489,붙잡고 싶어도,인디음악,"13,441",#인기순위 #일간순위 #인디음악
0,20210708,31172510,10182740,헤어지던 밤,어쿠루브,742478,헤어지던 밤,인디음악,"36,396",#인기순위 #일간순위 #인디음악
0,20210708,30616707,10093774,She,잔나비,772253,She (Hidden Track No.V 1월 선정곡),인디음악,"87,348",#인기순위 #일간순위 #인디음악
0,20210708,33594952,10632055,주르륵,줍에이 (Joob A),2748892,주르륵 (feat. OoOo),인디음악,"2,053",#인기순위 #일간순위 #인디음악
0,20210708,9620471,2707131,Full Album RED PLANET,볼빨간사춘기,792022,You(=I),인디음악,"114,301",#인기순위 #일간순위 #인디음악
0,20210708,33175321,10542010,너밖에 안보여,임재현,2087273,너밖에 안보여,인디음악,"10,931",#인기순위 #일간순위 #인디음악
0,20210708,31726704,10271978,yours,데이먼스 이어 (Damons year),1757393,yours,인디음악,"28,713",#인기순위 #일간순위 #인디음악
0,20210708,32332594,10379211,그때는 이 거리가 아름다웠다,잠골버스,2915424,그때는 이 거리가 아름다웠다,인디음악,"17,166",#인기순위 #일간순위 #인디음악
0,20210708,30230986,10035799,우리집을 못 찾겠군요,매드클라운,219621,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기),인디음악,"97,243",#인기순위 #일간순위 #인디음악
0,20210708,32173707,10351635,B.F.A.M(Brother from another mom),호미들,2754623,모자라(we need more),인디음악,"10,692",#인기순위 #일간순위 #인디음악
0,20210708,31083695,10168308,하염없이,"학선 , T.P RETRO (타디스 프로젝트舊)",1909866 1461577,하염없이 (Feat. 정동원),인디음악,"35,020",#인기순위 #일간순위 #인디음악
0,20210708,32194039,10354661,끝난 사이,보라미유,2398314,끝난 사이,인디음악,"30,410",#인기순위 #일간순위 #인디음악
0,20210708,30829858,10127486,#첫사랑,볼빨간사춘기,792022,#첫사랑,인디음악,"119,329",#인기순위 #일간순위 #인디음악
0,20210708,2939095,1023955,원모어찬스,원 모어 찬스 (one more chance),472980,널 생각해,인디음악,"129,676",#인기순위 #일간순위 #인디음악
0,20210708,5371629,2280781,그게 뭐라고,어쿠루브,742478,그게 뭐라고,인디음악,"85,554",#인기순위 #일간순위 #인디음악
0,20210708,33637480,10641164,파란색 Remix,태비 (Taeb2),2645491,"파란색 Remix (Feat. Lokid, Tamiz, 새벽, V.et)",인디음악,769,#인기순위 #일간순위 #인디음악
0,20210708,33660104,10646848,별빛,젬스톤,2637813,별빛,인디음악,620,#인기순위 #일간순위 #인디음악
0,20210708,31296960,10202617,달이 참 예쁘다고,이승윤,723192,달이 참 예쁘다고,인디음악,"13,516",#인기순위 #일간순위 #인디음악
0,20210708,33462462,10604113,#0055b7,숀 (SHAUN),510242,Blue (Feat. 원슈타인),인디음악,"5,178",#인기순위 #일간순위 #인디음악
0,20210708,33480898,10607796,신호등,이무진,2138620,신호등,록/메탈,"95,419",#인기순위 #일간순위 #록/메탈
0,20210708,33589488,10631122,슬기로운 의사생활 시즌2 OST Part 1,이무진,2138620,비와 당신,록/메탈,"50,410",#인기순위 #일간순위 #록/메탈
0,20210708,33527705,10614899,안녕 (Hello) - Special Album,조이 (JOY),780922,안녕 (Hello),록/메탈,"84,742",#인기순위 #일간순위 #록/메탈
0,20210708,32578498,10426648,에잇,아이유,261143,에잇(Prod.&Feat. SUGA of BTS),록/메탈,"362,119",#인기순위 #일간순위 #록/메탈
0,20210708,32183386,10346650,Love poem,아이유,261143,Blueming,록/메탈,"311,555",#인기순위 #일간순위 #록/메탈
0,20210708,33346446,10576966,R,로제 (ROSÉ),995171,On The Ground,록/메탈,"131,005",#인기순위 #일간순위 #록/메탈
0,20210708,32003395,10320500,멜로가 체질 OST Part 3,장범준,648551,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,록/메탈,"289,663",#인기순위 #일간순위 #록/메탈
0,20210708,33638428,10641512,슬기로운 의사생활 시즌2 OST Part 3,장범준,648551,나는 너 좋아,록/메탈,"9,680",#인기순위 #일간순위 #록/메탈
0,20210708,32143487,10346650,Love poem,아이유,261143,Love poem,록/메탈,"305,811",#인기순위 #일간순위 #록/메탈
0,20210708,32345931,10381712,이태원 클라쓰 OST Part.2,가호 (Gaho),13494,시작,록/메탈,"215,369",#인기순위 #일간순위 #록/메탈
0,20210708,33649710,10644112,Right Through Me,DAY6 (Even of Day),2885449,뚫고 지나가요,록/메탈,"22,305",#인기순위 #일간순위 #록/메탈
0,20210708,33650729,10644247,Windy,전소연,1050107,삠삠 (BEAM BEAM),록/메탈,"13,102",#인기순위 #일간순위 #록/메탈
0,20210708,31093710,10170069,Red Diary Page.2,볼빨간사춘기,792022,여행,록/메탈,"257,364",#인기순위 #일간순위 #록/메탈
0,20210708,31666417,10260858,전설,잔나비,772253,주저하는 연인들을 위해,록/메탈,"294,040",#인기순위 #일간순위 #록/메탈
0,20210708,30290580,10044071,FINE,적재,771375,별 보러 가자,록/메탈,"124,074",#인기순위 #일간순위 #록/메탈
0,20210708,31684636,10264375,장범준 3집,장범준,648551,노래방에서,록/메탈,"189,819",#인기순위 #일간순위 #록/메탈
0,20210708,33043504,10514407,잔나비 소곡집 l,잔나비,772253,가을밤에 든 생각,록/메탈,"76,633",#인기순위 #일간순위 #록/메탈
0,20210708,8141272,2679015,밴드 고맙삼다,태연 (TAEYEON),236797,제주도의 푸른 밤,록/메탈,"80,710",#인기순위 #일간순위 #록/메탈
0,20210708,33649709,10644112,Right Through Me,DAY6 (Even of Day),2885449,우린,록/메탈,"12,643",#인기순위 #일간순위 #록/메탈
0,20210708,33649711,10644112,Right Through Me,DAY6 (Even of Day),2885449,역대급 (WALK),록/메탈,"11,691",#인기순위 #일간순위 #록/메탈
0,20210708,31532656,10238711,FLY HIGH PROJECT #2 '옥탑방',엔플라잉 (N.Flying),861430,옥탑방 (Rooftop),록/메탈,"253,825",#인기순위 #일간순위 #록/메탈
0,20210708,33643965,10643174,Yellow Cab,DPR LIVE,943516,Yellow Cab,록/메탈,"8,456",#인기순위 #일간순위 #록/메탈
0,20210708,30232719,10036099,Every DAY6 February,DAY6 (데이식스),894864,예뻤어,록/메탈,"159,572",#인기순위 #일간순위 #록/메탈
0,20210708,837567,301886,Difference,윤도현,923,사랑했나봐,록/메탈,"86,012",#인기순위 #일간순위 #록/메탈
0,20210708,33527479,10617217,혼돈의 장: FREEZE,투모로우바이투게더,2632253,0X1=LOVESONG (I Know I Love You) feat. Seori,록/메탈,"45,329",#인기순위 #일간순위 #록/메탈
0,20210708,32361098,10385262,이태원 클라쓰 OST Part.3,하현우 (국카스텐),612072,돌덩이,록/메탈,"109,065",#인기순위 #일간순위 #록/메탈
0,20210708,8298724,2702242,MONKEY HOTEL,잔나비,772253,뜨거운 여름밤은 가고 남은 건 볼품없지만,록/메탈,"148,297",#인기순위 #일간순위 #록/메탈
0,20210708,732519,300646,Buzz Effect,버즈,160091,가시,록/메탈,"99,417",#인기순위 #일간순위 #록/메탈
0,20210708,33649714,10644112,Right Through Me,DAY6 (Even of Day),2885449,나 홀로 집에,록/메탈,"10,231",#인기순위 #일간순위 #록/메탈
0,20210708,33649715,10644112,Right Through Me,DAY6 (Even of Day),2885449,LOVE PARADE,록/메탈,"10,252",#인기순위 #일간순위 #록/메탈
0,20210708,33649713,10644112,Right Through Me,DAY6 (Even of Day),2885449,비극의 결말에서,록/메탈,"9,918",#인기순위 #일간순위 #록/메탈
0,20210708,3753304,2097226,버스커 버스커 1집,버스커 버스커,569233,벚꽃 엔딩,록/메탈,"369,999",#인기순위 #일간순위 #록/메탈
0,20210708,534252,35269,The Nuts,더 넛츠 (The NuTs),108988,사랑의 바보,록/메탈,"72,970",#인기순위 #일간순위 #록/메탈
0,20210708,1177475,317113,Perfect,버즈,160091,남자를 몰라,록/메탈,"86,210",#인기순위 #일간순위 #록/메탈
0,20210708,33153596,10537334,싱어게인 - 무명가수전 Episode.6,이무진,2138620,휘파람,록/메탈,"24,193",#인기순위 #일간순위 #록/메탈
0,20210708,732516,300646,Buzz Effect,버즈,160091,나에게로 떠나는 여행,록/메탈,"56,066",#인기순위 #일간순위 #록/메탈
0,20210708,31927275,10307346,The Book of Us : Gravity,DAY6 (데이식스),894864,한 페이지가 될 수 있게,록/메탈,"88,975",#인기순위 #일간순위 #록/메탈
0,20210708,32038651,10327581,Two Five,볼빨간사춘기,792022,워커홀릭,록/메탈,"138,121",#인기순위 #일간순위 #록/메탈
0,20210708,3620493,2038488,Lo9ve3r4s,정준일,242988,안아줘,록/메탈,"218,498",#인기순위 #일간순위 #록/메탈
0,20210708,1649188,352436,Cheerful Sensibility,FTISLAND (FT아일랜드),226490,사랑앓이,록/메탈,"47,660",#인기순위 #일간순위 #록/메탈
0,20210708,30383949,10057570,23,혁오 (HYUKOH),785589,TOMBOY,록/메탈,"180,418",#인기순위 #일간순위 #록/메탈
0,20210708,5385974,2282505,20,혁오 (HYUKOH),785589,위잉위잉,록/메탈,"201,662",#인기순위 #일간순위 #록/메탈
0,20210708,732512,300646,Buzz Effect,버즈,160091,겁쟁이,록/메탈,"63,214",#인기순위 #일간순위 #록/메탈
0,20210708,31684634,10264375,장범준 3집,장범준,648551,당신과는 천천히,록/메탈,"114,802",#인기순위 #일간순위 #록/메탈
0,20210708,62614,4360,가을 우체국 앞에서,윤도현,923,가을 우체국 앞에서,록/메탈,"14,611",#인기순위 #일간순위 #록/메탈
0,20210708,32596760,10430453,슬기로운 의사생활 OST Part 10,미도와 파라솔,2869463,밤이 깊었네 (Drama Ver.),록/메탈,"30,371",#인기순위 #일간순위 #록/메탈
0,20210708,33571536,10625851,장범준 싱글,장범준,648551,실버판테온,록/메탈,"8,730",#인기순위 #일간순위 #록/메탈
0,20210708,1883446,382579,멀어지다,넬 (NELL),101094,기억을 걷는 시간,록/메탈,"137,604",#인기순위 #일간순위 #록/메탈
0,20210708,32182535,10346650,Love poem,아이유,261143,시간의 바깥,록/메탈,"128,350",#인기순위 #일간순위 #록/메탈
0,20210708,3753303,2097226,버스커 버스커 1집,버스커 버스커,569233,여수 밤바다,록/메탈,"160,118",#인기순위 #일간순위 #록/메탈
0,20210708,4451155,2233048,반오십,윤딴딴,756963,겨울을 걷는다,록/메탈,"124,649",#인기순위 #일간순위 #록/메탈
0,20210708,33607214,10634032,들려주고 싶었던,이승윤,723192,들려주고 싶었던,록/메탈,"14,223",#인기순위 #일간순위 #록/메탈
0,20210708,33180518,10543164,Your Lights (바이크 원정대 OST Part.1),이수 (엠씨더맥스),214784,Your Lights,록/메탈,"19,265",#인기순위 #일간순위 #록/메탈
0,20210708,4848555,2278294,봉춤을 추네,잔나비,772253,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,록/메탈,"105,105",#인기순위 #일간순위 #록/메탈
0,20210708,2650367,862952,환골탈태 (換骨奪胎),노라조,172193,형 (兄),록/메탈,"79,129",#인기순위 #일간순위 #록/메탈
0,20210708,33422388,10594808,The Book of Us : Negentropy - Chaos swallowed up in love,DAY6 (데이식스),894864,You make Me,록/메탈,"32,271",#인기순위 #일간순위 #록/메탈
0,20210708,316434,16672,새벽,부활,100594,Never Ending Story,록/메탈,"60,714",#인기순위 #일간순위 #록/메탈
0,20210708,4276080,2210557,"Goodbye, grief.",자우림,100094,"스물다섯, 스물하나",록/메탈,"124,344",#인기순위 #일간순위 #록/메탈
0,20210708,33646994,10643720,그립다,김영흠,2755008,그립다,록/메탈,"1,861",#인기순위 #일간순위 #록/메탈
0,20210708,32183384,10346650,Love poem,아이유,261143,unlucky,록/메탈,"109,076",#인기순위 #일간순위 #록/메탈
0,20210708,30086173,10013929,LIFE IS BEAUTY FULL,문문 (MoonMoon),927668,비행운,록/메탈,"208,261",#인기순위 #일간순위 #록/메탈
0,20210708,420424,29678,Espresso,델리스파이스,100099,고백,록/메탈,"111,279",#인기순위 #일간순위 #록/메탈
0,20210708,9573,781,소품집,플라워,100391,Endless,록/메탈,"43,204",#인기순위 #일간순위 #록/메탈
0,20210708,33375793,10583770,I'm,김세정,968261,Warning (Feat. lIlBOI),록/메탈,"25,044",#인기순위 #일간순위 #록/메탈
0,20210708,1137108,315981,Special Story,야다 (Yada),101115,이미 슬픈 사랑,록/메탈,"48,154",#인기순위 #일간순위 #록/메탈
0,20210708,30444666,10066921,TEAM BABY,검정치마,276166,나랑 아니면,록/메탈,"90,979",#인기순위 #일간순위 #록/메탈
0,20210708,33548505,10621180,Man on the Moon,엔플라잉 (N.Flying),861430,Moonshot,록/메탈,"10,779",#인기순위 #일간순위 #록/메탈
0,20210708,32586848,10428497,The Book of Us : The Demon,DAY6 (데이식스),894864,Zombie,록/메탈,"87,684",#인기순위 #일간순위 #록/메탈
0,20210708,4399703,2226707,보고싶었어요,정준일,242988,고백,록/메탈,"109,358",#인기순위 #일간순위 #록/메탈
0,20210708,2627301,842655,시소,뜨거운 감자,101871,고백,록/메탈,"72,984",#인기순위 #일간순위 #록/메탈
0,20210708,489055,32889,Morning Of Buzz,버즈,160091,Monologue,록/메탈,"51,010",#인기순위 #일간순위 #록/메탈
0,20210708,1592995,347264,고백하기 좋은 날,윤하 (YOUNHA),203912,비밀번호 486,록/메탈,"44,228",#인기순위 #일간순위 #록/메탈
0,20210708,32295026,10372085,UNSTABLE MINDSET,윤하 (YOUNHA),203912,먹구름,록/메탈,"45,790",#인기순위 #일간순위 #록/메탈
0,20210708,1459607,328079,라디오 스타 OST,방준석,9388,비와 당신 (박중훈 Ver.),록/메탈,"11,255",#인기순위 #일간순위 #록/메탈
0,20210708,3753309,2097226,버스커 버스커 1집,버스커 버스커,569233,꽃송이가,록/메탈,"97,500",#인기순위 #일간순위 #록/메탈
0,20210708,32183387,10346650,Love poem,아이유,261143,자장가,록/메탈,"91,612",#인기순위 #일간순위 #록/메탈
0,20210708,33614064,10635158,"알고있지만, OST Part.2",나이트오프 (Night Off),2191871,알고있지만,록/메탈,"3,774",#인기순위 #일간순위 #록/메탈
0,20210708,1008495,310414,사랑은 가슴이 시킨다,버즈,160091,사랑은 가슴이 시킨다,록/메탈,"26,678",#인기순위 #일간순위 #록/메탈
0,20210708,1177472,317113,Perfect,버즈,160091,은인,록/메탈,"42,305",#인기순위 #일간순위 #록/메탈
0,20210708,1177471,317113,Perfect,버즈,160091,My Love (And),록/메탈,"45,394",#인기순위 #일간순위 #록/메탈
0,20210708,73737,5242,Invitation,에메랄드 캐슬,100167,발걸음,록/메탈,"45,075",#인기순위 #일간순위 #록/메탈
0,20210708,85674,7874,Final Fantasy,스카이,100030,영원,록/메탈,"26,239",#인기순위 #일간순위 #록/메탈
0,20210708,32553649,10421929,슬기로운 의사생활 OST Part 7,제이레빗(J Rabbit),510447,넌 언제나,록/메탈,"17,124",#인기순위 #일간순위 #록/메탈
0,20210708,31481700,10231033,Remember Us : Youth Part 2,DAY6 (데이식스),894864,행복했던 날들이었다,록/메탈,"65,289",#인기순위 #일간순위 #록/메탈
0,20210708,3832101,2128229,버스커 버스커 1집 마무리,버스커 버스커,569233,정말로 사랑한다면,록/메탈,"117,399",#인기순위 #일간순위 #록/메탈
0,20210708,30550293,10083276,'Be One' - Buzz The 1st Mini Album,버즈,160091,사랑하지 않은 것처럼,록/메탈,"129,308",#인기순위 #일간순위 #록/메탈
